idx,archetype,prosocial_init,base_bias,resistance,final_strategy,cumulative_payoff,times_targeted,times_persuaded,times_exploited,degree
0,pragmatist,0.49570756196316473,0.0,0.39400238406392574,0.16896625412784747,1254.0,50,0,6,12
1,idealist,0.5625676793709686,0.1,0.6910847074586821,0.4419771027327824,276.0,0,0,18,4
2,skeptic,0.15734472170192454,-0.12,0.5546730739706524,0.12795555812444592,283.0,0,0,2,3
3,conformist,0.4691760604750928,0.0,0.3525636111484627,0.6127534194780672,606.0,50,27,18,8
4,strategist,0.4474798263743567,-0.05,0.422043410863963,0.0640648966628033,1160.0,50,4,9,13
5,opportunist,0.5819096962294243,-0.15,0.7666687903143422,0.12961199676242302,1517.0,50,0,7,15
6,pragmatist,0.4599046046341824,0.0,0.7190861810452049,0.5655841381457152,916.0,50,0,13,11
7,idealist,0.5201264013378069,0.1,0.42110613056751434,0.40148697729486055,794.0,50,44,21,11
8,skeptic,0.5053126176123748,-0.12,0.6061676098756502,0.2796613657720925,458.0,0,0,7,5
9,conformist,0.5817675451960909,0.0,0.3925111133520621,0.21230358270809577,336.0,0,0,9,4
10,strategist,0.4222706454682109,-0.05,0.44786056833940885,0.4418007620164272,624.0,0,0,10,7
11,opportunist,0.6333812008011046,-0.15,0.6268205776896797,0.41755777115250087,230.0,0,0,16,3
12,pragmatist,0.38575082667553395,0.0,0.4971799674267656,0.44839740351677415,565.0,0,0,10,6
13,idealist,0.5298463778330023,0.1,0.6048166096546118,0.4411254629280346,237.0,0,0,17,3
14,skeptic,0.5119098917393983,-0.12,0.8146231504511825,0.39521595002452325,575.0,0,0,7,6
15,conformist,0.7712471401305692,0.0,0.33903774754230775,0.46684366955096734,252.0,0,0,18,3
16,strategist,0.3731635906392694,-0.05,0.4279340907628184,0.2877706775545587,427.0,0,0,6,5
17,opportunist,0.5423969133863243,-0.15,0.8193458439081337,0.12838182958390326,269.0,0,0,13,3
18,pragmatist,0.4329078813517688,0.0,0.42397652845562084,0.3423092082323683,260.0,0,0,13,3
19,idealist,0.3263278176463141,0.1,0.6475889181737052,0.34055219661682196,349.0,0,0,8,3
20,skeptic,0.5614881256805163,-0.12,0.8314731402457793,0.2901272388195042,366.0,0,0,12,4
21,conformist,0.35017354390669586,0.0,0.43482419846000797,0.06882292499404373,314.0,0,0,5,3
22,strategist,0.46750287137110924,-0.05,0.582803289509352,0.2508708135433282,352.0,0,0,10,4
23,opportunist,0.5807143166922285,-0.15,0.6835393323162023,0.2557438613376282,272.0,0,0,9,3
24,pragmatist,0.5518370344607842,0.0,0.5601368604233338,0.36966745695816794,263.0,0,0,9,3
25,idealist,0.49336790980349765,0.1,0.6446932338757811,0.6036080084660762,302.0,0,0,16,4
26,skeptic,0.23142662702165004,-0.12,0.7020493175464049,0.13402712296491534,446.0,0,0,3,4
27,conformist,0.3794441018560807,0.0,0.3041683227634988,0.3836243030972672,293.0,0,0,8,3
28,strategist,0.40872866231599747,-0.05,0.7742411966851594,0.26234400521118545,231.0,0,0,10,3
29,opportunist,0.3201253326460135,-0.15,0.7952417531887221,0.10076897170881183,305.0,0,0,3,3
