idx,archetype,prosocial_init,base_bias,resistance,final_strategy,cumulative_payoff,times_targeted,times_persuaded,times_exploited,degree
0,pragmatist,0.49570756196316473,0.0,0.0,0.1195442031640682,1289.0,50,0,5,12
1,idealist,0.5625676793709686,0.1,0.24108470745868207,0.4419771027327824,266.0,0,0,19,4
2,skeptic,0.15734472170192454,-0.12,0.2,0.12795555812444592,255.0,0,0,2,3
3,conformist,0.4691760604750928,0.0,0.0,0.6655982535560021,579.0,50,28,21,8
4,strategist,0.4474798263743567,-0.05,0.0,0.03823740318659697,1190.0,50,4,7,13
5,opportunist,0.5819096962294243,-0.15,0.31666879031434225,0.11409155779057115,1518.0,50,0,5,15
6,pragmatist,0.4599046046341824,0.0,0.26908618104520493,0.4661422230674735,956.0,50,0,11,11
7,idealist,0.5201264013378069,0.1,0.0,0.406144696568078,750.0,50,45,24,11
8,skeptic,0.5053126176123748,-0.12,0.2,0.2796613657720925,443.0,0,0,7,5
9,conformist,0.5817675451960909,0.0,0.0,0.21230358270809577,332.0,0,0,9,4
10,strategist,0.4222706454682109,-0.05,0.0,0.44671264542751254,609.0,0,0,10,7
11,opportunist,0.6333812008011046,-0.15,0.17682057768967968,0.40825023591591814,211.0,0,0,15,3
12,pragmatist,0.38575082667553395,0.0,0.04717996742676557,0.44839740351677415,552.0,0,0,10,6
13,idealist,0.5298463778330023,0.1,0.15481660965461175,0.4842816059046982,223.0,0,0,18,3
14,skeptic,0.5119098917393983,-0.12,0.36462315045118243,0.39521595002452325,593.0,0,0,6,6
15,conformist,0.7712471401305692,0.0,0.0,0.46684366955096734,256.0,0,0,17,3
16,strategist,0.3731635906392694,-0.05,0.0,0.2877706775545587,416.0,0,0,7,5
17,opportunist,0.5423969133863243,-0.15,0.36934584390813374,0.14203981587913303,264.0,0,0,13,3
18,pragmatist,0.4329078813517688,0.0,0.0,0.3423092082323683,256.0,0,0,13,3
19,idealist,0.3263278176463141,0.1,0.19758891817370516,0.34055219661682196,368.0,0,0,8,3
20,skeptic,0.5614881256805163,-0.12,0.3814731402457793,0.333413179667307,361.0,0,0,12,4
21,conformist,0.35017354390669586,0.0,0.0,0.06882292499404373,307.0,0,0,6,3
22,strategist,0.46750287137110924,-0.05,0.13280328950935194,0.2508708135433282,352.0,0,0,10,4
23,opportunist,0.5807143166922285,-0.15,0.23353933231620236,0.2557438613376282,271.0,0,0,9,3
24,pragmatist,0.5518370344607842,0.0,0.11013686042333372,0.36966745695816794,254.0,0,0,11,3
25,idealist,0.49336790980349765,0.1,0.19469323387578108,0.6036080084660762,296.0,0,0,17,4
26,skeptic,0.23142662702165004,-0.12,0.2520493175464048,0.13402712296491534,434.0,0,0,3,4
27,conformist,0.3794441018560807,0.0,0.0,0.37592773255922013,302.0,0,0,8,3
28,strategist,0.40872866231599747,-0.05,0.3242411966851594,0.26234400521118545,220.0,0,0,10,3
29,opportunist,0.3201253326460135,-0.15,0.34524175318872213,0.12354384576358132,302.0,0,0,4,3
